Customer_ID,First_Name,Last_Name,Email,Phone,Membership_Levl,Points,Join_Date ,Last_Visit,Preferred_Theater_ID,Total_Spend,Visit_Frequency,Customer_Status,Preferred_Genre,Helper_Date,Helper_Customer_Status,Helper _Customer_Status distribution,New _ Helper_customer
791,Lewes,Estrella,lestrellaly@buzzfeed.com,876-450-9669,Bronze,956,23/01/2024,14/04/2024,2,1138,2.3,Active,Sci-Fi,45396,Post-Implementation,5,Active
792,Glenn,Riccardi,griccardilz@plala.or.jp,516-898-3122,Bronze,52,14/09/2023,13/02/2024,3,121,2,Reactivated,Sci-Fi,45335,Post-Implementation,9,Reactivated
793,Aldridge,Posvner,aposvnerm0@digg.com,929-516-4853,Silver,552,11/02/2023,25/02/2024,6,1838,4,Active,Horror,45347,Implementation,5,Active
794,Michaelina,Diplock,mdiplockm1@sourceforge.net,734-683-3989,Silver,401,28/08/2023,27/06/2024,3,1924,1,Active,Comedy,45470,Post-Implementation,5,Active
795,Darcy,Lathaye,dlathayem2@eepurl.com,158-243-3547,Gold,526,05/10/2022,20/01/2024,2,1042,2.1,Lapsed,Action,45311,Pre-Implementation,5,Lapsed
796,Duffy,Cotta,dcottam3@bravesites.com,776-718-8804,Gold,75,31/05/2023,01/07/2024,7,1619,0.8,Lapsed,Thriller,45474,Implementation,10,Lapsed
797,Sadye,McTiernan,smctiernanm4@tinypic.com,904-969-9619,Silver,86,09/11/2023,10/09/2024,7,724,0.4,Active,Drama,45545,Post-Implementation,2,Active
798,Alanah,Colby,acolbym5@latimes.com,603-798-4953,Bronze,854,20/05/2022,27/09/2024,7,1023,1.7,Lapsed,Comedy,45562,Pre-Implementation,3,Lapsed
799,Corny,Whye,cwhyem6@guardian.co.uk,466-306-9099,Gold,208,05/09/2023,28/09/2024,1,196,0.8,Active,Sci-Fi,45563,Post-Implementation,1,Active
800,Chrissie,Swindells,cswindellsm7@behance.net,331-567-5732,Bronze,500,31/07/2023,01/03/2024,1,1857,2.5,Reactivated,Sci-Fi,45352,Post-Implementation,9,Reactivated
801,Karina,Tugwell,ktugwellm8@parallels.com,503-992-7281,Gold,610,24/01/2023,20/03/2024,2,1865,0.9,Active,Documentary,45371,Implementation,2,Active
802,Coralyn,McCracken,cmccrackenm9@slideshare.net,208-773-0548,Gold,828,31/01/2024,08/05/2024,3,1755,3.9,Active,Drama,45420,Post-Implementation,4,Active
803,Earvin,Sibbert,esibbertma@webnode.com,132-669-2133,Gold,422,29/10/2022,31/03/2024,2,1866,0.3,Lapsed,Action,45382,Pre-Implementation,5,Lapsed
804,Oralle,Fronks,ofronksmb@oracle.com,741-957-9126,Gold,342,10/09/2024,12/02/2024,6,847,3.2,Active,Thriller,45575,Post-Implementation,3,Active
805,Sela,Pelchat,spelchatmc@upenn.edu,920-287-9438,Gold,193,23/11/2022,30/05/2024,1,598,0.7,Reactivated,Drama,45442,Pre-Implementation,10,Reactivated
806,Chadd,Kingh,ckinghmd@tamu.edu,293-654-9374,Gold,301,06/12/2024,27/01/2024,2,1358,2,Active,Drama,45663,Post-Implementation,2,Active
807,Adaline,McLernon,amclernonme@hao123.com,330-424-8183,Silver,124,07/12/2024,18/04/2024,2,1136,1.8,Lapsed,Family,45664,Post-Implementation,10,Lapsed
808,Katuscha,McConville,kmcconvillemf@sitemeter.com,898-291-8309,Bronze,358,14/07/2023,26/10/2024,7,502,0.3,Active,Thriller,45591,Post-Implementation,7,Active
809,Tull,Langstone,tlangstonemg@mail.ru,424-828-2119,Bronze,684,09/07/2024,16/06/2024,2,1097,3.9,Active,Drama,45513,Post-Implementation,8,Active
810,Boniface,Seals,bsealsmh@constantcontact.com,826-100-9809,Silver,731,15/01/2023,08/08/2024,7,577,3,Active,Family,45512,Implementation,5,Active
811,Rik,Nuccitelli,rnuccitellimi@ocn.ne.jp,889-697-4838,Gold,415,14/02/2023,15/03/2024,2,1202,1.8,Active,Documentary,45366,Implementation,6,Active
812,Katharina,Spenley,kspenleymj@cpanel.net,237-171-6659,Gold,411,12/10/2023,21/07/2024,1,1838,1,Active,Horror,45494,Post-Implementation,4,Active
813,Kirstin,Chadwin,kchadwinmk@cyberchimps.com,414-499-3549,Silver,490,18/06/2024,14/05/2024,6,259,2,Active,Documentary,45491,Post-Implementation,3,Active
814,Roselia,Bodell,rbodellml@gravatar.com,417-409-4000,Gold,233,16/05/2022,05/02/2024,2,1196,1.7,Lapsed,Comedy,45327,Pre-Implementation,5,Lapsed
815,Lockwood,Dewerson,ldewersonmm@multiply.com,467-887-4160,Gold,919,15/08/2023,05/03/2024,4,818,2.7,Active,Sci-Fi,45356,Post-Implementation,2,Active
816,Loraine,Keetch,lkeetchmn@columbia.edu,849-886-7036,Bronze,384,18/10/2024,25/05/2024,2,430,3.7,Reactivated,Drama,45614,Post-Implementation,9,Reactivated
817,Ignazio,Bottoner,ibottonermo@xinhuanet.com,640-303-3120,Gold,256,23/02/2024,20/04/2024,3,247,2.3,Active,Documentary,45402,Post-Implementation,7,Active
818,Salomo,Dedman,sdedmanmp@google.co.jp,620-134-1695,Bronze,672,07/09/2022,16/07/2024,1,761,0.5,Lapsed,Thriller,45489,Pre-Implementation,3,Lapsed
819,Perry,Sappson,psappsonmq@dot.gov,202-169-6649,Bronze,586,18/07/2023,12/11/2024,5,1404,1.5,Active,Action,45608,Post-Implementation,1,Active
820,Andrea,Curee,acureemr@cloudflare.com,442-754-2352,Silver,176,08/01/2023,17/10/2024,3,615,2,Active,Sci-Fi,45582,Implementation,4,Active
821,Jessee,Leftwich,jleftwichms@eventbrite.com,360-846-5096,Gold,868,29/11/2024,17/01/2024,3,224,2.6,Active,Family,45655,Post-Implementation,6,Active
822,Selestina,Mournian,smournianmt@cocolog-nifty.com,248-634-7421,Bronze,242,08/12/2023,13/08/2024,4,921,3.7,Active,Sci-Fi,45517,Post-Implementation,3,Active
823,Pru,Sears,psearsmu@odnoklassniki.ru,637-784-1521,Silver,121,24/11/2022,09/03/2024,1,1423,1.5,Active,Horror,45360,Pre-Implementation,7,Active
824,Idalina,Pember,ipembermv@si.edu,557-995-8943,Bronze,871,24/09/2023,08/04/2024,2,584,1.5,Active,Documentary,45390,Post-Implementation,3,Active
825,Brantley,Senton,bsentonmw@bloomberg.com,237-818-0473,Bronze,978,28/05/2024,11/04/2024,1,1006,3.1,Active,Horror,45471,Post-Implementation,2,Active
826,Kris,Greenrde,kgreenrdemx@baidu.com,711-777-1532,Silver,314,09/05/2023,01/04/2024,1,430,0.7,Active,Horror,45383,Implementation,3,Active
827,Christean,Hynam,chynammy@pinterest.com,621-511-4895,Silver,347,16/12/2022,17/07/2024,1,1110,3.7,Active,Comedy,45490,Pre-Implementation,8,Active
828,Elise,Weatherburn,eweatherburnmz@whitehouse.gov,654-727-4001,Gold,698,30/06/2023,11/05/2024,4,260,3.2,Active,Action,45423,Implementation,4,Active
829,Billye,McKune,bmckunen0@umn.edu,816-904-1078,Bronze,556,16/07/2023,10/09/2024,6,1431,3.9,Active,Documentary,45545,Post-Implementation,1,Active
830,Heath,Lidgett,hlidgettn1@omniture.com,393-757-6820,Gold,464,13/12/2022,13/08/2024,6,1075,3.3,Lapsed,Sci-Fi,45517,Pre-Implementation,1,Lapsed
831,Cinderella,Vasiltsov,cvasiltsovn2@accuweather.com,413-279-5356,Bronze,751,30/06/2022,26/08/2024,7,1816,2.9,Lapsed,Thriller,45530,Pre-Implementation,4,Lapsed
832,Kerry,Kretschmer,kkretschmern3@com.com,845-406-3395,Bronze,858,31/12/2023,13/09/2024,4,464,2.9,Reactivated,Horror,45548,Post-Implementation,9,Reactivated
833,Gothart,Karczinski,gkarczinskin4@posterous.com,452-918-6388,Bronze,477,30/01/2024,18/07/2024,7,1065,0.2,Active,Horror,45491,Post-Implementation,8,Active
834,Lancelot,Pittle,lpittlen5@mashable.com,867-145-6941,Gold,605,19/06/2024,26/07/2024,7,894,2.9,Active,Sci-Fi,45499,Post-Implementation,3,Active
835,Whit,Whimpenny,wwhimpennyn6@cloudflare.com,725-309-9179,Bronze,77,03/04/2024,15/02/2024,6,1237,2.6,Active,Horror,45415,Post-Implementation,6,Active
836,Tedi,Vidler,tvidlern7@cam.ac.uk,601-507-6840,Gold,487,04/06/2024,13/09/2024,1,1361,2.5,Active,Comedy,45548,Post-Implementation,7,Active
837,Collen,Pott,cpottn8@chron.com,511-985-9152,Silver,487,03/03/2023,30/06/2024,6,959,0.7,Active,Thriller,45473,Implementation,4,Active
838,Kathleen,Biford,kbifordn9@cdbaby.com,285-199-5687,Bronze,502,28/01/2022,16/09/2024,6,1105,0.9,Reactivated,Action,45551,Pre-Implementation,9,Reactivated
839,Nicolea,Fripp,nfrippna@facebook.com,612-300-8727,Silver,642,24/09/2023,09/04/2024,5,428,0.6,Active,Drama,45391,Post-Implementation,4,Active
840,Tomi,Bradnam,tbradnamnb@google.cn,528-447-9902,Silver,753,16/10/2023,15/02/2024,1,1504,1.7,Reactivated,Comedy,45337,Post-Implementation,9,Reactivated
841,Dmitri,Balharry,dbalharrync@xrea.com,319-805-1298,Gold,189,12/09/2022,29/07/2024,5,1191,3.8,Reactivated,Documentary,45502,Pre-Implementation,10,Reactivated
842,Upton,Batistelli,ubatistellind@shutterfly.com,638-266-1153,Bronze,979,10/01/2023,22/09/2024,2,140,3.2,Active,Comedy,45557,Implementation,6,Active
843,Fabiano,Illwell,fillwellne@yolasite.com,281-425-2388,Bronze,638,12/09/2023,01/03/2024,5,1931,2.1,Active,Sci-Fi,45352,Post-Implementation,5,Active
844,Rollin,Lumsdale,rlumsdalenf@reverbnation.com,624-918-6106,Gold,277,13/05/2023,15/10/2024,7,1469,0.3,Lapsed,Family,45580,Implementation,10,Lapsed
845,Olivier,Zorer,ozorerng@macromedia.com,581-137-0647,Bronze,604,07/05/2022,29/05/2024,4,1314,3.7,Lapsed,Action,45441,Pre-Implementation,1,Lapsed
846,Kelci,Pendrich,kpendrichnh@cdbaby.com,780-609-3727,Gold,264,17/04/2022,22/06/2024,3,424,2.3,Active,Sci-Fi,45465,Pre-Implementation,8,Active
847,Clair,Aberdein,caberdeinni@house.gov,896-528-3554,Silver,736,14/06/2023,30/12/2024,3,293,3,Reactivated,Documentary,45656,Implementation,9,Reactivated
848,Hayley,Ketton,hkettonnj@npr.org,955-893-2246,Silver,236,15/09/2023,22/04/2024,4,929,3.9,Active,Family,45404,Post-Implementation,1,Active
849,Morris,Gheeorghie,mgheeorghienk@elpais.com,519-174-6653,Bronze,231,23/04/2022,08/10/2024,5,519,1.2,Reactivated,Comedy,45573,Pre-Implementation,10,Reactivated
850,Sherilyn,McDowall,smcdowallnl@ox.ac.uk,479-518-3028,Gold,640,13/12/2024,17/01/2024,1,1676,2.8,Active,Drama,45670,Post-Implementation,5,Active
851,Bette-ann,Foort,bfoortnm@epa.gov,423-798-5675,Gold,77,24/06/2023,24/04/2024,1,1151,0.6,Active,Comedy,45406,Implementation,5,Active
852,Caprice,Pietri,cpietrinn@google.es,972-894-9190,Gold,87,21/04/2022,13/08/2024,3,1335,0.7,Active,Drama,45517,Pre-Implementation,7,Active
853,Filia,Cornuau,fcornuauno@deliciousdays.com,997-757-3225,Bronze,153,21/05/2024,04/03/2024,2,828,3.8,Active,Comedy,45464,Post-Implementation,8,Active
854,Holly,Bartak,hbartaknp@walmart.com,574-234-8459,Bronze,464,26/02/2023,03/04/2024,6,866,2.8,Reactivated,Action,45385,Implementation,9,Reactivated
855,Grethel,Humber,ghumbernq@webmd.com,817-526-2844,Gold,413,07/07/2022,24/06/2024,4,588,3,Reactivated,Sci-Fi,45467,Pre-Implementation,10,Reactivated
856,Almire,Broomhead,abroomheadnr@oaic.gov.au,268-594-4469,Bronze,709,20/02/2023,11/03/2024,1,678,0.8,Active,Sci-Fi,45362,Implementation,2,Active
857,Glenna,Bonn,gbonnns@facebook.com,467-762-7782,Silver,559,17/12/2022,17/04/2024,3,267,0.1,Reactivated,Horror,45399,Pre-Implementation,10,Reactivated
858,Ameline,Oades,aoadesnt@wired.com,879-869-5886,Gold,936,24/03/2023,30/08/2024,1,659,1.7,Active,Comedy,45534,Implementation,7,Active
859,Ranna,Donovin,rdonovinnu@ucsd.edu,289-433-6155,Bronze,276,01/01/2023,14/09/2024,5,167,3.9,Reactivated,Documentary,45549,Implementation,9,Reactivated
860,Jerrilee,Rheubottom,jrheubottomnv@weather.com,816-965-8490,Gold,545,18/06/2023,07/06/2024,7,1272,0.9,Active,Sci-Fi,45450,Implementation,4,Active
861,Alla,Collopy,acollopynw@clickbank.net,152-854-4163,Silver,549,21/06/2022,22/09/2024,4,1822,2.1,Lapsed,Comedy,45557,Pre-Implementation,4,Lapsed
862,Tomasina,Chatelet,tchateletnx@cnn.com,813-359-2956,Gold,251,21/10/2022,02/04/2024,6,1904,2.9,Reactivated,Horror,45384,Pre-Implementation,10,Reactivated
863,Norton,Keling,nkelingny@buzzfeed.com,275-854-4819,Bronze,966,20/01/2022,09/05/2024,2,867,0.4,Lapsed,Drama,45421,Pre-Implementation,5,Lapsed
864,Suzi,McNess,smcnessnz@time.com,335-718-7187,Gold,655,05/05/2023,12/04/2024,4,267,3.5,Active,Action,45394,Implementation,6,Active
865,Martita,Downage,mdownageo0@networksolutions.com,342-219-5655,Silver,759,21/04/2023,06/02/2024,1,1102,1.9,Active,Sci-Fi,45328,Implementation,6,Active
866,Freddy,Betonia,fbetoniao1@zdnet.com,244-858-3896,Gold,696,04/05/2022,19/08/2024,5,1151,2.9,Active,Thriller,45523,Pre-Implementation,8,Active
867,Constantina,Riglesford,criglesfordo2@vinaora.com,198-404-4015,Gold,342,08/04/2024,30/01/2024,1,741,1.7,Active,Action,45420,Post-Implementation,7,Active
868,Danyelle,Dounbare,ddounbareo3@issuu.com,147-193-5506,Bronze,217,25/11/2023,17/02/2024,6,908,3.1,Active,Documentary,45339,Post-Implementation,7,Active
869,Channa,Bruineman,cbruinemano4@bloomberg.com,418-783-3363,Bronze,350,17/01/2022,20/06/2024,5,773,3,Active,Thriller,45463,Pre-Implementation,8,Active
870,Fidel,Swaffield,fswaffieldo5@ifeng.com,338-263-3666,Bronze,78,12/10/2022,31/01/2024,6,1120,2.5,Lapsed,Action,45322,Pre-Implementation,1,Lapsed
871,Joseph,Schuck,jschucko6@youku.com,401-422-6250,Bronze,726,31/10/2022,14/07/2024,7,947,2.4,Lapsed,Thriller,45487,Pre-Implementation,5,Lapsed
872,Faustine,Sommerland,fsommerlando7@alibaba.com,918-513-0689,Bronze,698,19/01/2023,31/08/2024,7,1385,2.6,Active,Documentary,45535,Implementation,3,Active
873,Valerye,Berka,vberkao8@microsoft.com,326-243-5685,Silver,278,31/08/2023,27/08/2024,1,1320,0.5,Lapsed,Sci-Fi,45531,Post-Implementation,10,Lapsed
874,Benny,Chalcroft,bchalcrofto9@google.com.hk,916-708-8032,Silver,748,10/04/2023,23/07/2024,4,999,1.4,Active,Action,45496,Implementation,4,Active
875,Drusi,Keijser,dkeijseroa@webnode.com,799-834-3861,Gold,485,08/08/2023,22/04/2024,1,92,1.6,Active,Action,45404,Post-Implementation,7,Active
876,Kimberlyn,Farney,kfarneyob@squidoo.com,155-709-5746,Gold,390,08/01/2023,16/08/2024,1,303,0.2,Reactivated,Comedy,45520,Implementation,9,Reactivated
877,Dael,Ffoulkes,dffoulkesoc@geocities.jp,127-742-7991,Silver,704,21/06/2024,19/10/2024,3,1300,3.3,Active,Drama,45584,Post-Implementation,8,Active
878,Dniren,Mendenhall,dmendenhallod@theguardian.com,438-357-6191,Bronze,101,10/12/2023,04/07/2024,1,408,1,Active,Documentary,45477,Post-Implementation,5,Active
879,Wash,Rubinshtein,wrubinshteinoe@typepad.com,629-671-7618,Bronze,752,17/05/2023,26/09/2024,4,359,1.2,Active,Documentary,45561,Implementation,6,Active
880,Trescha,Fallanche,tfallancheof@clickbank.net,240-157-1245,Gold,915,04/07/2024,30/09/2024,1,1603,1.4,Active,Horror,45565,Post-Implementation,2,Active
881,Nate,Have,nhaveog@columbia.edu,103-803-7847,Silver,885,09/07/2022,26/06/2024,3,1340,0.1,Lapsed,Sci-Fi,45469,Pre-Implementation,5,Lapsed
882,Gauthier,Lindeman,glindemanoh@cisco.com,207-117-2869,Silver,728,18/06/2024,20/03/2024,3,734,2.8,Lapsed,Documentary,45491,Post-Implementation,10,Lapsed
883,Carlota,Houldin,chouldinoi@bbb.org,856-745-2205,Bronze,290,20/02/2023,01/12/2024,1,1622,0.5,Active,Thriller,45627,Implementation,1,Active
884,Odette,Iacobassi,oiacobassioj@patch.com,886-254-2151,Gold,472,29/11/2024,05/03/2024,2,1300,0.2,Active,Documentary,45655,Post-Implementation,7,Active
885,Heida,Goodbur,hgoodburok@about.me,673-625-6388,Bronze,706,07/08/2023,16/09/2024,1,1655,1,Active,Family,45551,Post-Implementation,7,Active
886,Brigg,Conroy,bconroyol@amazon.co.jp,465-185-5806,Bronze,937,28/10/2023,21/12/2024,5,919,0.5,Active,Drama,45647,Post-Implementation,2,Active
887,Natty,Hatley,nhatleyom@gov.uk,800-587-3016,Bronze,674,28/07/2024,14/03/2024,7,906,0.8,Active,Drama,45532,Post-Implementation,5,Active
888,Aggi,McQuade,amcquadeon@indiatimes.com,413-456-0456,Bronze,937,24/02/2022,28/07/2024,4,625,1.7,Reactivated,Documentary,45501,Pre-Implementation,10,Reactivated
889,Madelin,Shewen,mshewenoo@wikipedia.org,578-220-3304,Gold,587,05/05/2022,11/07/2024,5,88,1.3,Lapsed,Family,45484,Pre-Implementation,4,Lapsed
890,Corette,Werrett,cwerrettop@ucla.edu,447-283-5285,Gold,176,13/01/2022,03/07/2024,6,85,0.9,Reactivated,Action,45476,Pre-Implementation,9,Reactivated
891,Rollie,Pepperd,rpepperdoq@earthlink.net,466-386-5787,Silver,529,09/02/2022,06/08/2024,5,1369,1.1,Lapsed,Family,45510,Pre-Implementation,2,Lapsed
892,Hortensia,Touret,htouretor@rakuten.co.jp,930-565-7059,Silver,505,09/05/2022,17/01/2024,6,1839,0.2,Active,Thriller,45308,Pre-Implementation,8,Active
893,Effie,Leyfield,eleyfieldos@clickbank.net,825-405-7680,Silver,979,18/05/2024,29/01/2024,6,806,0.7,Active,Thriller,45461,Post-Implementation,4,Active
894,Noell,Blakey,nblakeyot@163.com,654-811-0420,Silver,498,02/10/2023,30/04/2024,7,1899,3.3,Active,Family,45412,Post-Implementation,5,Active
895,Elsy,Shellshear,eshellshearou@indiegogo.com,227-935-7487,Silver,162,27/09/2023,09/11/2024,7,1221,3.9,Active,Sci-Fi,45605,Post-Implementation,5,Active
896,Griz,Jirak,gjirakov@123-reg.co.uk,421-513-9476,Bronze,620,20/11/2023,14/04/2024,4,733,1.3,Active,Sci-Fi,45396,Post-Implementation,2,Active
897,Germaine,Stanman,gstanmanow@wunderground.com,261-453-4793,Silver,801,19/12/2023,19/04/2024,7,629,0.7,Active,Family,45401,Post-Implementation,6,Active
898,Xenia,Costello,xcostelloox@i2i.jp,305-699-5780,Gold,94,29/08/2023,11/05/2024,6,916,2.9,Lapsed,Drama,45423,Post-Implementation,10,Lapsed
899,Maggy,Risley,mrisleyoy@sogou.com,171-227-5966,Gold,52,04/03/2022,21/03/2024,7,1728,3.7,Lapsed,Comedy,45372,Pre-Implementation,2,Lapsed
900,Seamus,Mattheus,smattheusoz@omniture.com,258-129-4455,Gold,266,25/05/2022,17/03/2024,2,758,2.8,Lapsed,Horror,45368,Pre-Implementation,2,Lapsed
901,Stanford,Morican,smoricanp0@livejournal.com,633-138-3859,Bronze,966,31/01/2022,16/01/2024,2,1861,3.7,Lapsed,Action,45307,Pre-Implementation,3,Lapsed
902,Kingsley,Ponton,kpontonp1@i2i.jp,256-111-2060,Gold,133,14/03/2023,22/05/2024,1,1116,2.3,Lapsed,Drama,45434,Implementation,10,Lapsed
903,Connor,Ludlamme,cludlammep2@reuters.com,866-632-2173,Silver,238,14/01/2022,28/11/2024,6,1466,0.9,Lapsed,Comedy,45624,Pre-Implementation,2,Lapsed
904,Cathy,Brazelton,cbrazeltonp3@who.int,701-851-6572,Silver,673,16/02/2022,17/07/2024,2,1783,2.7,Lapsed,Family,45490,Pre-Implementation,6,Lapsed
905,Dacey,Fulbrook,dfulbrookp4@epa.gov,393-730-9989,Bronze,109,27/01/2022,03/08/2024,1,1964,1.1,Lapsed,Sci-Fi,45507,Pre-Implementation,4,Lapsed
906,Geneva,Smowton,gsmowtonp5@wiley.com,154-705-1574,Bronze,129,26/11/2024,11/08/2024,2,1046,1.2,Active,Family,45652,Post-Implementation,4,Active
907,Yehudit,Davioud,ydavioudp6@exblog.jp,971-903-4439,Silver,634,14/04/2024,03/05/2024,6,667,0.2,Reactivated,Comedy,45415,Post-Implementation,9,Reactivated
908,Dre,Uden,dudenp7@auda.org.au,984-896-8652,Silver,451,27/03/2022,11/06/2024,7,632,2.2,Lapsed,Family,45454,Pre-Implementation,2,Lapsed
909,Artemis,Stennine,astenninep8@merriam-webster.com,241-700-2107,Gold,830,13/05/2022,23/04/2024,4,540,3,Active,Documentary,45405,Pre-Implementation,8,Active
910,Hastie,Vynarde,hvynardep9@newyorker.com,798-666-1531,Gold,538,27/12/2022,06/07/2024,1,1013,3.4,Lapsed,Horror,45479,Pre-Implementation,3,Lapsed
911,Lonee,Hayfield,lhayfieldpa@bloomberg.com,849-606-3910,Bronze,526,12/11/2024,09/01/2024,4,1405,2.9,Active,Documentary,45638,Post-Implementation,5,Active
912,Rowe,Randleson,rrandlesonpb@xing.com,259-942-0624,Gold,501,03/11/2023,16/07/2024,4,1844,2.1,Active,Drama,45489,Post-Implementation,2,Active
913,Rudyard,Manhare,rmanharepc@cbc.ca,132-759-8283,Gold,94,02/08/2023,14/07/2024,1,1244,1.9,Active,Horror,45487,Post-Implementation,5,Active
914,Susanna,Snead,ssneadpd@barnesandnoble.com,294-577-3987,Bronze,319,16/07/2023,18/06/2024,4,1982,2,Active,Comedy,45461,Post-Implementation,7,Active
915,Sidoney,Brickstock,sbrickstockpe@wiley.com,109-920-9979,Gold,739,04/05/2024,01/01/2024,7,65,3.1,Active,Comedy,45447,Post-Implementation,2,Active
916,Jehanna,Emloch,jemlochpf@cdbaby.com,988-535-8815,Gold,302,21/11/2024,08/07/2024,4,1862,0.5,Active,Horror,45647,Post-Implementation,5,Active
917,Teddie,Bartaletti,tbartalettipg@geocities.jp,402-482-0546,Silver,548,10/09/2024,09/07/2024,1,156,2.3,Active,Horror,45575,Post-Implementation,1,Active
918,Gerti,Gisburne,ggisburneph@t.co,858-841-9706,Bronze,195,24/08/2024,07/06/2024,7,1322,1.5,Lapsed,Comedy,45559,Post-Implementation,10,Lapsed
919,Charlean,Overill,coverillpi@noaa.gov,408-304-5215,Gold,671,31/01/2022,19/03/2024,6,1262,2.5,Reactivated,Sci-Fi,45370,Pre-Implementation,10,Reactivated
920,Alexis,Duncanson,aduncansonpj@moonfruit.com,251-663-5736,Gold,511,19/03/2024,23/12/2024,2,636,1.3,Active,Documentary,45649,Post-Implementation,3,Active
921,Roderic,Dunphie,rdunphiepk@reverbnation.com,295-911-5376,Silver,697,03/09/2022,11/03/2024,1,1951,0.3,Reactivated,Thriller,45362,Pre-Implementation,9,Reactivated
922,Helene,Lightbourn,hlightbournpl@sohu.com,326-949-4077,Gold,341,12/01/2022,14/08/2024,5,1397,1.2,Lapsed,Action,45518,Pre-Implementation,4,Lapsed
923,Carlotta,Baton,cbatonpm@e-recht24.de,321-741-3918,Gold,454,03/01/2023,06/03/2024,1,1735,3.9,Reactivated,Comedy,45357,Implementation,9,Reactivated
924,Elsie,Dyson,edysonpn@imageshack.us,709-603-5323,Silver,262,23/08/2023,02/08/2024,6,1108,3.1,Active,Horror,45506,Post-Implementation,6,Active
925,Prinz,Ricardot,pricardotpo@parallels.com,493-646-4217,Bronze,980,08/02/2023,07/08/2024,7,1880,2.3,Active,Horror,45511,Implementation,1,Active
926,Corena,Tewelson,ctewelsonpp@scientificamerican.com,543-470-5819,Silver,277,23/05/2022,07/09/2024,1,521,1.4,Reactivated,Family,45542,Pre-Implementation,9,Reactivated
927,Lion,Arnot,larnotpq@diigo.com,989-418-6595,Bronze,561,22/04/2022,18/02/2024,6,1140,3.4,Lapsed,Drama,45340,Pre-Implementation,2,Lapsed
928,Nicky,Bernadzki,nbernadzkipr@shop-pro.jp,695-280-2717,Bronze,744,08/04/2022,25/09/2024,6,133,2.3,Lapsed,Action,45560,Pre-Implementation,4,Lapsed
929,Jacquenetta,Sheer,jsheerps@webeden.co.uk,819-544-3315,Silver,845,02/04/2023,04/07/2024,2,316,3.2,Active,Drama,45477,Implementation,6,Active
930,Jillana,Palley,jpalleypt@a8.net,121-632-1865,Silver,407,09/05/2023,30/04/2024,4,931,2.8,Active,Horror,45412,Implementation,5,Active
931,Tymothy,Hankin,thankinpu@amazonaws.com,111-150-4319,Silver,688,17/06/2024,22/08/2024,4,1950,0.7,Lapsed,Family,45526,Post-Implementation,10,Lapsed
932,Kare,Manthorpe,kmanthorpepv@nydailynews.com,962-445-3310,Bronze,776,05/04/2023,26/09/2024,6,1800,1.9,Active,Documentary,45561,Implementation,4,Active
933,Alena,Kesteven,akestevenpw@lycos.com,769-193-3529,Bronze,590,06/03/2023,27/05/2024,6,1945,3.1,Reactivated,Sci-Fi,45439,Implementation,9,Reactivated
934,Correy,Gladbach,cgladbachpx@google.it,653-478-3992,Bronze,188,11/01/2024,18/10/2024,1,1861,1.3,Active,Thriller,45583,Post-Implementation,8,Active
935,Magdaia,Dubique,mdubiquepy@dailymotion.com,856-804-4000,Gold,251,03/01/2023,16/07/2024,2,1081,3.8,Active,Sci-Fi,45489,Implementation,4,Active
936,Ebonee,Orchart,eorchartpz@shutterfly.com,310-494-7641,Gold,573,25/02/2024,12/05/2024,3,1338,3.9,Lapsed,Sci-Fi,45424,Post-Implementation,10,Lapsed
937,Lilia,Morey,lmoreyq0@icio.us,891-762-4024,Silver,372,30/03/2022,19/03/2024,4,1319,0.5,Lapsed,Drama,45370,Pre-Implementation,4,Lapsed
938,Angela,Fass,afassq1@guardian.co.uk,794-715-6251,Gold,127,13/02/2023,04/02/2024,2,395,2.4,Lapsed,Family,45326,Implementation,10,Lapsed
939,Angus,Whorf,awhorfq2@photobucket.com,767-188-2097,Silver,838,30/06/2023,21/03/2024,4,70,0.3,Lapsed,Horror,45372,Implementation,10,Lapsed
940,Salaidh,Berger,sbergerq3@sakura.ne.jp,837-498-4081,Silver,808,20/09/2024,08/02/2024,3,1526,1.7,Active,Family,45585,Post-Implementation,7,Active
941,Zilvia,Caldron,zcaldronq4@google.com,475-458-9714,Gold,161,23/01/2024,20/07/2024,4,626,2.6,Active,Action,45493,Post-Implementation,3,Active
942,Inglebert,Askam,iaskamq5@mashable.com,659-576-2259,Silver,251,12/01/2024,10/02/2024,5,1177,0.9,Active,Action,45332,Post-Implementation,4,Active
943,Hector,Hoyte,hhoyteq6@cnbc.com,927-373-9077,Gold,603,30/06/2023,07/04/2024,6,1522,0.4,Lapsed,Horror,45389,Implementation,10,Lapsed
944,Adelle,Canto,acantoq7@angelfire.com,563-649-7633,Gold,948,17/05/2024,23/07/2024,2,1487,2.6,Active,Thriller,45496,Post-Implementation,7,Active
945,Brina,Simonaitis,bsimonaitisq8@domainmarket.com,842-418-1581,Gold,682,14/08/2023,25/01/2024,7,1977,3.7,Active,Family,45316,Post-Implementation,7,Active
946,Reube,Oriel,rorielq9@istockphoto.com,831-762-1790,Bronze,984,28/09/2023,03/02/2024,3,280,3.9,Lapsed,Family,45325,Post-Implementation,10,Lapsed
947,Katharyn,Maroney,kmaroneyqa@oaic.gov.au,346-624-4617,Silver,698,01/05/2023,29/01/2024,3,1083,0.1,Active,Thriller,45320,Implementation,4,Active
